transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,address,postcode,state,country,gender,job_title,job_industry_category,wealth_segment,Name,Month
8341,53,2360,2017-06-23,1.0,Approved,Giant Bicycles,Standard,High,High,1274.93,801 Kings Parkway,2227.0,New South Wales,Australia,Female,VP Accounting,Financial Services,High Net Worth,Karleen McGenn,6
8342,77,1984,2017-10-10,0.0,Approved,Norco Bicycles,Road,Medium,large,1240.31,681 School Avenue,2077.0,New South Wales,Australia,Male,Information Systems Manager,Health,Mass Customer,Hewett Alessandretti,10
8343,81,786,2017-01-21,0.0,Approved,Norco Bicycles,Standard,Medium,small,586.45,3 Crest Line Plaza,2223.0,New South Wales,Australia,Male,Unknown,Financial Services,Affluent Customer,Francklin Ubanks,1
8344,3,2076,2017-02-10,0.0,Approved,Trek Bicycles,Standard,Medium,large,2091.47,63832 Maple Wood Court,3172.0,Victoria,Australia,Female,Assistant Manager,Manufacturing,Mass Customer,Beatriz Tweddle,2
8345,56,2616,2017-10-24,1.0,Approved,Norco Bicycles,Mountain,Low,small,688.63,889 Sundown Trail,2162.0,New South Wales,Australia,Female,Nurse,Unknown,High Net Worth,Andee Ormrod,10
8346,4,2282,2017-12-16,1.0,Approved,Giant Bicycles,Standard,High,High,1129.13,953 Del Sol Point,3630.0,Victoria,Australia,Male,Senior Financial Analyst,Financial Services,Affluent Customer,Dominic Gregoletti,12
8347,0,3347,2017-02-19,1.0,Approved,Trek Bicycles,Standard,High,High,495.72,75 Logan Place,3071.0,Victoria,Australia,Male,Computer Systems Analyst II,Entertainment,High Net Worth,Nichols ,2
8348,47,36,2017-07-20,0.0,Approved,Trek Bicycles,Road,Low,small,1720.7,78 Del Sol Hill,2535.0,New South Wales,Australia,Female,VP Quality Control,Unknown,Affluent Customer,Lurette Stonnell,7
8349,43,2181,2017-11-09,1.0,Approved,Solex,Standard,Medium,High,1151.96,9582 Fremont Center,2032.0,New South Wales,Australia,Male,Account Executive,IT,Mass Customer,Tobe Roxby,11
8350,99,90,2017-03-09,1.0,Approved,OHM Cycles,Standard,Medium,High,1227.34,171 Fordem Junction,2233.0,New South Wales,Australia,Male,Quality Control Specialist,Manufacturing,Mass Customer,Cary Garron,3
8351,9,2709,2017-12-28,0.0,Approved,Norco Bicycles,Standard,Medium,small,1216.14,6418 Sachs Trail,2810.0,New South Wales,Australia,Male,Unknown,Financial Services,High Net Worth,Simone Boanas,12
8352,99,3262,2017-12-29,1.0,Approved,OHM Cycles,Standard,Medium,High,1227.34,2558 Morningstar Center,4221.0,Queensland,Australia,Male,Product Engineer,Entertainment,Mass Customer,Maynord L'Episcopi,12
8353,62,3339,2017-10-28,0.0,Approved,Solex,Standard,Medium,High,478.16,38 Jackson Lane,3610.0,Victoria,Australia,Male,Programmer Analyst III,Health,Mass Customer,Andrea Rand,10
8354,0,3022,2017-08-30,1.0,Approved,Norco Bicycles,Standard,Medium,High,360.4,27 Schlimgen Way,4116.0,Queensland,Australia,Female,Unknown,Unknown,High Net Worth,Gert Kurtis,8
8355,49,220,2017-02-08,0.0,Approved,Solex,Standard,Medium,large,1061.56,7 Pankratz Point,3011.0,Victoria,Australia,Female,Electrical Engineer,Manufacturing,High Net Worth,Jeniffer Apark,2
8356,36,1839,2017-06-25,0.0,Approved,Solex,Standard,Low,High,1289.85,734 South Court,4152.0,Queensland,Australia,Female,Internal Auditor,Entertainment,High Net Worth,Faythe Rance,6
8357,53,3405,2017-04-18,1.0,Approved,OHM Cycles,Standard,Medium,High,795.34,80269 Southridge Park,4014.0,Queensland,Australia,Female,Project Manager,Financial Services,Mass Customer,Gavra Robez,4
8358,52,2046,2017-06-03,1.0,Approved,OHM Cycles,Road,Medium,High,1280.28,8 Crowley Terrace,2760.0,New South Wales,Australia,Female,Marketing Manager,Unknown,Mass Customer,Charis Maas,6
8359,91,528,2017-07-06,1.0,Cancelled,Solex,Standard,Medium,High,100.35,80 Lakewood Street,2576.0,New South Wales,Australia,Female,Registered Nurse,Health,Mass Customer,Gayel Downs,7
8360,29,777,2017-07-04,0.0,Approved,WeareA2B,Standard,Medium,High,1065.03,6 Melody Trail,2145.0,New South Wales,Australia,Male,Paralegal,Financial Services,High Net Worth,Wolfgang Tarrier,7
8361,98,2117,2017-12-06,1.0,Approved,Trek Bicycles,Standard,High,High,358.39,556 Esch Street,2090.0,New South Wales,Australia,Male,Computer Systems Analyst I,Health,Affluent Customer,Llywellyn Christall,12
8362,4,3194,2017-02-26,1.0,Approved,Giant Bicycles,Standard,High,High,1129.13,40252 Springs Park,4870.0,Queensland,Australia,Male,Physical Therapy Assistant,Manufacturing,Mass Customer,Hakeem Bernardinelli,2
8363,30,868,2017-03-31,1.0,Approved,Solex,Standard,High,High,748.17,519 Maywood Pass,2768.0,New South Wales,Australia,Female,VP Accounting,Financial Services,Mass Customer,Effie Duddy,3
8364,90,762,2017-02-10,1.0,Approved,Norco Bicycles,Standard,Low,High,363.01,983 2nd Road,2560.0,New South Wales,Australia,Male,Environmental Specialist,Unknown,Mass Customer,Kerwin Jossel,2
8365,53,1039,2017-10-30,1.0,Approved,Giant Bicycles,Standard,High,High,1274.93,3082 Almo Center,2454.0,New South Wales,Australia,Female,Unknown,Unknown,High Net Worth,Nona Diamant,10
8366,93,3080,2017-06-30,0.0,Approved,OHM Cycles,Standard,High,High,1458.17,0680 Veith Court,3939.0,Victoria,Australia,Male,Graphic Designer,Financial Services,High Net Worth,Christoforo Santus,6
8367,65,3368,2017-12-01,0.0,Approved,WeareA2B,Standard,Medium,High,1807.45,2 Roxbury Place,2564.0,New South Wales,Australia,Female,Technical Writer,Financial Services,Affluent Customer,Tanya Boddis,12
8368,98,3227,2017-06-10,1.0,Approved,Trek Bicycles,Standard,High,High,358.39,37363 Morning Park,3108.0,Victoria,Australia,Male,Unknown,Manufacturing,Affluent Customer,Costa Sharpin,6
8369,94,3224,2017-04-30,1.0,Approved,Giant Bicycles,Standard,Medium,large,1635.3,50506 Buhler Terrace,3083.0,Victoria,Australia,Female,Automation Specialist III,Manufacturing,Affluent Customer,Darell Mulqueeny,4
8370,16,1450,2017-05-08,1.0,Approved,Norco Bicycles,Standard,High,small,1661.92,6386 Raven Road,2579.0,New South Wales,Australia,Female,Statistician I,Manufacturing,Affluent Customer,Floris Dunkerley,5
8371,63,3401,2017-05-26,1.0,Approved,Solex,Standard,Medium,High,1483.2,6851 Orin Parkway,2142.0,New South Wales,Australia,Female,Tax Accountant,Telecommunications,Mass Customer,Cristie ,5
8372,5,2424,2017-07-23,1.0,Approved,Trek Bicycles,Mountain,Low,High,574.64,9 Northwestern Pass,4879.0,Queensland,Australia,Male,Unknown,Unknown,Affluent Customer,Loren Batkin,7
8373,88,2476,2017-02-14,0.0,Approved,Norco Bicycles,Standard,High,small,1661.92,567 Scott Park,4118.0,Queensland,Australia,Male,Administrative Officer,Property,High Net Worth,Hal Braddon,2
8374,18,2856,2017-04-17,1.0,Approved,Solex,Standard,Medium,High,575.27,57 Village Green Center,2077.0,New South Wales,Australia,Female,Marketing Manager,Financial Services,Mass Customer,Milissent Deinert,4
8375,95,577,2017-07-14,1.0,Approved,Giant Bicycles,Standard,Medium,large,569.56,8 Pawling Alley,3930.0,Victoria,Australia,Female,Unknown,Property,Mass Customer,Nadean Fielding,7
8376,90,2494,2017-06-15,1.0,Approved,Solex,Standard,Low,High,945.04,00 Rutledge Alley,2166.0,New South Wales,Australia,Female,Senior Sales Associate,Manufacturing,High Net Worth,Donella Emm,6
8377,17,1725,2017-04-01,1.0,Approved,WeareA2B,Touring,Medium,large,1362.99,2 Mcguire Terrace,2323.0,New South Wales,Australia,Female,Junior Executive,Manufacturing,High Net Worth,Corena Postlewhite,4
8378,59,605,2017-11-19,1.0,Approved,Solex,Standard,Medium,large,1061.56,425 Thierer Junction,2761.0,New South Wales,Australia,Male,Electrical Engineer,Manufacturing,Mass Customer,Bart Creenan,11
8379,94,560,2017-05-08,0.0,Approved,Giant Bicycles,Standard,Medium,large,1635.3,62117 Trailsway Place,3356.0,Victoria,Australia,Female,Social Worker,Health,Affluent Customer,Dorree Sanja,5
8380,25,3358,2017-06-08,1.0,Approved,Giant Bicycles,Road,Medium,High,1538.99,2170 Schiller Alley,2160.0,New South Wales,Australia,Male,Engineer I,Manufacturing,Affluent Customer,Fairlie McGavin,6
8381,4,2183,2017-06-01,1.0,Approved,Giant Bicycles,Standard,High,High,1129.13,8142 Tomscot Drive,4132.0,Queensland,Australia,Female,Programmer Analyst IV,Manufacturing,Mass Customer,Jillie Fyndon,6
8382,57,2193,2017-11-06,1.0,Approved,WeareA2B,Touring,Medium,large,1890.39,9 Hauk Alley,3915.0,Victoria,Australia,Male,Developer III,Unknown,Mass Customer,Roldan Carrington,11
8383,65,1300,2017-04-01,0.0,Approved,WeareA2B,Standard,Medium,High,1807.45,408 Grover Place,4165.0,Queensland,Australia,Female,Physical Therapy Assistant,Financial Services,Affluent Customer,Sisely Strelitzer,4
8384,3,691,2017-02-10,1.0,Approved,Trek Bicycles,Standard,Medium,large,2091.47,8179 Veith Pass,2577.0,New South Wales,Australia,Male,Unknown,Financial Services,Affluent Customer,Carver Carwardine,2
8385,33,630,2017-02-22,1.0,Approved,Giant Bicycles,Standard,Medium,small,1311.44,87 Linden Park,2153.0,New South Wales,Australia,Male,Statistician III,Property,Affluent Customer,D'arcy Rowden,2
8386,1,3477,2017-09-25,0.0,Approved,Giant Bicycles,Standard,Medium,High,1403.5,3 Roxbury Street,2261.0,New South Wales,Australia,Female,Senior Developer,Financial Services,Affluent Customer,Jaquelin Leek,9
8387,42,2235,2017-04-24,0.0,Approved,OHM Cycles,Road,Medium,small,1810.0,0 Mifflin Alley,4818.0,Queensland,Australia,Female,Social Worker,Health,Affluent Customer,Maxine Cauldwell,4
8388,86,88,2017-09-12,1.0,Approved,Norco Bicycles,Road,High,large,774.53,5 Grim Center,2069.0,New South Wales,Australia,Female,Help Desk Operator,Property,High Net Worth,Malynda Tumber,9
8389,97,1003,2017-11-13,1.0,Approved,OHM Cycles,Road,Medium,High,742.54,610 Lakewood Gardens Point,4078.0,Queensland,Australia,Female,Paralegal,Financial Services,High Net Worth,Mariann O'Geaney,11
8390,94,1321,2017-05-31,0.0,Approved,Giant Bicycles,Standard,Medium,large,1635.3,57384 Sycamore Park,4370.0,Queensland,Australia,Female,Editor,Argiculture,Affluent Customer,Bree Domenge,5
8391,38,1559,2017-10-02,0.0,Approved,Trek Bicycles,Standard,Medium,large,2091.47,2 Darwin Parkway,2118.0,New South Wales,Australia,Male,Unknown,Health,High Net Worth,Hilton Gladwell,10
8392,36,2113,2017-03-25,0.0,Approved,Solex,Standard,Low,High,945.04,15 Mcguire Junction,4128.0,Queensland,Australia,Female,Internal Auditor,Manufacturing,Affluent Customer,Nita Bushell,3
8393,84,264,2017-08-22,0.0,Approved,Trek Bicycles,Road,Medium,High,290.62,454 Green Ridge Avenue,2176.0,New South Wales,Australia,Male,Technical Writer,Health,Mass Customer,Jedd Spiby,8
8394,39,3046,2017-05-16,0.0,Approved,Giant Bicycles,Standard,Medium,large,1812.75,5444 Corry Pass,2761.0,New South Wales,Australia,Female,Programmer Analyst III,Manufacturing,Affluent Customer,Shela Ridgers,5
8395,3,2938,2017-05-26,0.0,Approved,Trek Bicycles,Standard,Medium,large,2091.47,53 Hintze Circle,4005.0,Queensland,Australia,Male,Assistant Manager,Argiculture,Affluent Customer,Richardo Cocher,5
8396,11,855,2017-02-20,0.0,Approved,Trek Bicycles,Standard,Medium,small,1775.81,3 Magdeline Way,4415.0,Queensland,Australia,Female,General Manager,Retail,High Net Worth,Bennie Llywarch,2
8397,0,2003,2017-05-25,0.0,Approved,Solex,Standard,Medium,High,100.35,064 Fallview Terrace,4500.0,Queensland,Australia,Female,Statistician III,Manufacturing,High Net Worth,Lilli Hargey,5
8398,13,428,2017-07-11,0.0,Approved,Solex,Standard,Medium,High,1577.53,8 Moland Pass,2065.0,New South Wales,Australia,Female,Structural Engineer,Health,High Net Worth,Freida Everil,7
8399,71,51,2017-11-05,0.0,Approved,Solex,Standard,High,large,1842.92,4853 Gulseth Avenue,4503.0,Queensland,Australia,Male,Computer Systems Analyst II,Retail,Mass Customer,Fidelio Dilke,11
8400,84,2752,2017-05-10,0.0,Approved,Trek Bicycles,Road,Medium,High,290.62,79 Eggendart Trail,3977.0,Victoria,Australia,Female,Sales Representative,Retail,Affluent Customer,Cissiee Jobern,5
8401,63,438,2017-01-09,0.0,Approved,WeareA2B,Standard,Medium,High,1992.93,007 Gerald Place,3074.0,Victoria,Australia,Male,Internal Auditor,Property,High Net Worth,Ebenezer Bottelstone,1
8402,81,3031,2017-04-14,1.0,Approved,Norco Bicycles,Standard,Medium,small,586.45,50 7th Circle,4305.0,Queensland,Australia,Male,Staff Scientist,Health,Mass Customer,Diego Bertelmot,4
8403,11,2220,2017-10-06,1.0,Approved,Giant Bicycles,Standard,High,High,1274.93,681 Butterfield Lane,2233.0,New South Wales,Australia,Male,Legal Assistant,Financial Services,Mass Customer,Curr Jancey,10
8404,96,122,2017-12-22,1.0,Approved,WeareA2B,Road,Low,small,1172.78,5 Prairie Rose Road,4817.0,Queensland,Australia,Male,Quality Control Specialist,Financial Services,Mass Customer,Colver Itter,12
8405,9,1485,2017-12-21,1.0,Approved,OHM Cycles,Road,Medium,High,742.54,29133 Canary Circle,2282.0,New South Wales,Australia,Male,Food Chemist,Health,Mass Customer,Meredeth Luck,12
8407,99,1420,2017-10-14,1.0,Approved,OHM Cycles,Standard,Medium,High,1227.34,255 Doe Crossing Terrace,2767.0,New South Wales,Australia,Female,Dental Hygienist,Health,Mass Customer,Minni Hanner,10
8408,5,1176,2017-08-04,0.0,Approved,Trek Bicycles,Mountain,Low,High,574.64,6541 Dahle Junction,2212.0,New South Wales,Australia,Female,Software Engineer IV,Unknown,Affluent Customer,Celia Dockerty,8
8409,55,796,2017-05-22,1.0,Approved,Trek Bicycles,Road,Medium,large,1894.19,414 Kensington Lane,3076.0,Victoria,Australia,Female,Financial Analyst,Financial Services,Mass Customer,Ira Lamlin,5
8410,25,2366,2017-11-02,1.0,Approved,Giant Bicycles,Road,Medium,High,1538.99,33 Prentice Street,2300.0,New South Wales,Australia,Female,Web Designer I,Health,Mass Customer,Idette Mapam,11
8411,89,3394,2017-05-25,0.0,Approved,WeareA2B,Touring,Medium,large,1362.99,06 Northwestern Center,2019.0,New South Wales,Australia,Male,Environmental Specialist,Health,Mass Customer,Barde Spoward,5
8412,88,429,2017-01-11,1.0,Approved,Norco Bicycles,Standard,High,small,1661.92,25386 Fallview Place,2340.0,New South Wales,Australia,Female,Community Outreach Specialist,IT,High Net Worth,Berny Bold,1
8413,56,1312,2017-04-25,0.0,Approved,OHM Cycles,Standard,Medium,High,183.86,764 Dahle Alley,4115.0,Queensland,Australia,Female,Food Chemist,Health,Affluent Customer,Magda Baugh,4
8414,39,3300,2017-06-11,0.0,Approved,Giant Bicycles,Standard,Medium,large,1812.75,08 Upham Place,2176.0,New South Wales,Australia,Male,Executive Secretary,Retail,Mass Customer,Quintus Gouldthorpe,6
8415,76,8,2017-04-11,0.0,Approved,WeareA2B,Standard,Low,High,642.31,49 Londonderry Lane,2650.0,New South Wales,Australia,Male,Media Manager I,Unknown,Mass Customer,Rod Inder,4
8416,74,3500,2017-02-16,0.0,Approved,WeareA2B,Standard,Medium,High,1228.07,9491 Green Ridge Terrace,2100.0,New South Wales,Australia,Female,Unknown,Entertainment,Affluent Customer,Josy Fleeman,2
8417,49,1233,2017-10-01,0.0,Approved,Trek Bicycles,Road,Medium,High,533.51,26 Lotheville Court,2085.0,New South Wales,Australia,Female,Unknown,Retail,Affluent Customer,Keeley Hawsby,10
8418,55,509,2017-07-27,1.0,Approved,Trek Bicycles,Road,Medium,large,1894.19,9 Bayside Hill,4123.0,Queensland,Australia,Male,Developer II,Financial Services,Affluent Customer,Tobe Vamplew,7
8419,20,1192,2017-01-03,1.0,Approved,Trek Bicycles,Standard,Medium,small,1775.81,63576 Anzinger Trail,2168.0,New South Wales,Australia,Female,VP Quality Control,Manufacturing,Mass Customer,Hollyanne McCarter,1
8420,84,2722,2017-07-31,1.0,Approved,Trek Bicycles,Road,Medium,High,290.62,8 Bobwhite Court,3127.0,Victoria,Australia,Female,Unknown,Health,Mass Customer,Faustine Peert,7
8421,64,2001,2017-09-02,1.0,Approved,Trek Bicycles,Standard,Medium,large,1469.44,3 Bonner Point,2800.0,New South Wales,Australia,Female,Analog Circuit Design manager,Manufacturing,Mass Customer,Mada Martinho,9
8422,19,28,2017-07-21,1.0,Approved,OHM Cycles,Road,High,large,12.01,48 Eagan Avenue,4868.0,Queensland,Australia,Male,Senior Quality Engineer,Health,Affluent Customer,Fee Zellmer,7
8423,15,201,2017-07-13,0.0,Cancelled,Norco Bicycles,Standard,Low,High,958.74,32 Steensland Plaza,2233.0,New South Wales,Australia,Male,Design Engineer,Manufacturing,Mass Customer,Salem Huie,7
8425,59,1013,2017-02-02,1.0,Approved,WeareA2B,Standard,Medium,small,1415.01,495 Elmside Drive,2179.0,New South Wales,Australia,Female,Physical Therapy Assistant,Retail,High Net Worth,Corissa Zienkiewicz,2
8426,16,250,2017-01-31,1.0,Approved,Norco Bicycles,Standard,High,small,1661.92,91141 Huxley Parkway,2040.0,New South Wales,Australia,Male,Legal Assistant,Health,Mass Customer,Kristofer ,1
8427,46,111,2017-04-24,1.0,Approved,Solex,Standard,Low,High,1289.85,7342 Fieldstone Junction,2093.0,New South Wales,Australia,Female,Analyst Programmer,Unknown,Mass Customer,Cele Evason,4
8428,97,639,2017-12-22,1.0,Approved,Solex,Standard,Medium,large,202.62,44 Upham Crossing,2148.0,New South Wales,Australia,Male,Nuclear Power Engineer,Manufacturing,Mass Customer,Mayor Ismay,12
8429,89,1661,2017-04-12,1.0,Approved,WeareA2B,Touring,Medium,large,1362.99,4 Pankratz Street,2101.0,New South Wales,Australia,Female,Administrative Assistant IV,Health,Affluent Customer,Meggy Delgadillo,4
8430,50,2908,2017-02-12,1.0,Approved,WeareA2B,Standard,Medium,small,175.89,8188 Fuller Hill,3175.0,Victoria,Australia,Female,Social Worker,Health,Affluent Customer,Tiffy Feenan,2
8431,45,2117,2017-05-06,1.0,Approved,Solex,Standard,Medium,High,441.49,556 Esch Street,2090.0,New South Wales,Australia,Male,Computer Systems Analyst I,Health,Affluent Customer,Llywellyn Christall,5
8432,61,3332,2017-01-22,0.0,Approved,OHM Cycles,Standard,Low,High,71.16,42 Oxford Circle,2220.0,New South Wales,Australia,Female,Account Representative III,Health,Mass Customer,Cissy Jeffress,1
8433,40,2048,2017-02-25,0.0,Approved,Trek Bicycles,Road,Medium,large,1894.19,56 Sommers Point,2204.0,New South Wales,Australia,Female,Financial Advisor,Financial Services,High Net Worth,Sorcha Genthner,2
8434,77,3069,2017-03-15,0.0,Approved,Norco Bicycles,Road,Medium,large,1240.31,4351 Maywood Hill,3551.0,Victoria,Australia,Female,Senior Cost Accountant,Financial Services,Affluent Customer,Phylis Traves,3
8435,70,2918,2017-08-16,1.0,Approved,Trek Bicycles,Standard,High,High,495.72,66 Arrowood Court,4551.0,Queensland,Australia,Female,Unknown,Financial Services,Mass Customer,Elli ,8
8436,76,2233,2017-07-07,1.0,Approved,WeareA2B,Standard,Low,High,642.31,390 Meadow Vale Circle,2560.0,New South Wales,Australia,Female,Sales Associate,Unknown,Mass Customer,Cassi Killingworth,7
8437,93,2883,2017-11-11,1.0,Approved,WeareA2B,Standard,Medium,High,1065.03,4 Vahlen Alley,2756.0,New South Wales,Australia,Male,Paralegal,Financial Services,Mass Customer,Ulick Bruty,11
8438,66,3416,2017-05-07,0.0,Approved,Giant Bicycles,Road,Low,small,590.26,2 Starling Pass,3155.0,Victoria,Australia,Female,Unknown,Manufacturing,Mass Customer,Evanne Bentote,5
8439,64,2254,2017-12-27,1.0,Approved,Trek Bicycles,Standard,Medium,large,1469.44,8718 Warner Avenue,2148.0,New South Wales,Australia,Female,Programmer Analyst II,Health,Affluent Customer,Ann Beek,12
8440,46,3129,2017-12-14,1.0,Approved,OHM Cycles,Standard,Low,High,1793.43,0 Stephen Park,4702.0,Queensland,Australia,Female,Analog Circuit Design manager,Property,High Net Worth,Leola Mandrier,12
8441,77,1290,2017-08-07,0.0,Approved,WeareA2B,Standard,Medium,High,1769.64,19679 Buell Pass,4305.0,Queensland,Australia,Male,VP Marketing,Financial Services,High Net Worth,Vassily Ramalho,8
8442,32,79,2017-03-01,1.0,Approved,Giant Bicycles,Standard,Medium,High,642.7,9527 Ridgeway Street,2073.0,New South Wales,Australia,Female,Account Executive,Manufacturing,Mass Customer,Tybi Silliman,3
